Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","298","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","388","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","182","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5171","Alimentation pour touristes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","6023","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","186.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","1530","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","41.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","10.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","2395","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","2427","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","260","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","528","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4035","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","3253","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","48","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","65","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","148","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","23","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","-94","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","592","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","124.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","1079","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","29.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","7.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","7","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","104","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","107","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","52","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","20","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","8","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5171","Alimentation pour touristes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","27","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","99","Islande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","79.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","772","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","25.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","14.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5511","Production","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","220","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5611","Importations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4147","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5072","Variation de stock","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","-12","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5911","Exportations - Quantité","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","40","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5301","Disponibilité intérieure","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","4339","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5521","Aliments pour animaux","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","2833","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5527","Semences","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","7","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5123","Pertes","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","93","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5131","Traitement","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","26","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5154","Autres utilisations (non alimentaire)","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","207","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5170","Résidus","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","5142","Nourriture","2905","Cèrèales - Excl Bière","2017","2017","Milliers de tonnes","1174","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires (2010-)","105","Israël","645","Disponibilité alimentaire en quantité (kg/personne/an)","2905","Cèrèales - Excl Bière","2017","2017","kg","142.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","664","Disponibilité alimentaire (Kcal/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","Kcal/personne/jour","1135","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2905","Cèrèales - Excl Bière","2017","2017","g/personne/jour","33.63","Fc","Donnée calculée"
